Id	Sps	ProcCoord1	ProcCoord2	ProcCoord3	ProcCoord4	ProcCoord5	ProcCoord6	ProcCoord7	ProcCoord8	ProcCoord9	ProcCoord10	ProcCoord11	ProcCoord12	ProcCoord13	ProcCoord14	ProcCoord15	ProcCoord16	ProcCoord17	ProcCoord18	ProcCoord19	ProcCoord20	ProcCoord21	ProcCoord22	ProcCoord23	ProcCoord24	ProcCoord25	ProcCoord26	ProcCoord27	ProcCoord28	ProcCoord29	ProcCoord30	ProcCoord31	ProcCoord32	ProcCoord33	ProcCoord34	ProcCoord35	ProcCoord36	ProcCoord37	ProcCoord38	ProcCoord39	ProcCoord40	ProcCoord41	ProcCoord42	ProcCoord43	ProcCoord44	ProcCoord45	ProcCoord46	ProcCoord47	ProcCoord48	ProcCoord49	ProcCoord50	ProcCoord51	ProcCoord52	ProcCoord53	ProcCoord54	ProcCoord55	ProcCoord56	ProcCoord57	ProcCoord58	ProcCoord59	ProcCoord60	ProcCoord61	ProcCoord62	ProcCoord63	ProcCoord64	ProcCoord65	ProcCoord66	ProcCoord67	ProcCoord68	ProcCoord69	ProcCoord70	ProcCoord71	ProcCoord72	ProcCoord73	ProcCoord74	ProcCoord75	ProcCoord76	ProcCoord77	ProcCoord78	ProcCoord79	ProcCoord80
11	C. geniculata	-0.08997693767876289	-0.1901672119930198	-0.09956377487406727	-0.17263184380686472	-0.10912848590269231	-0.15552319118651783	-0.1191199109746153	-0.13843740443930813	-0.1282811639356498	-0.12087646749182251	-0.13658617419399174	-0.10326644214978474	-0.14282409334328122	-0.08425544653270771	-0.14691960420952999	-0.06512275173747506	-0.15017054921478057	-0.0455164631954062	-0.14565380489050275	-0.026765468558879794	-0.13543154043123715	-0.010266563053401456	-0.12209204038968037	0.004265820640107715	-0.11407429597060875	0.022351581248887097	-0.10865756812777214	0.04114627615169405	-0.10584612241615803	0.06064930944735064	-0.10345783615203161	0.08012744935358394	-0.0993515157205777	0.09969176052665257	-0.09346877845581819	0.11847194064226291	-0.07932488211139982	0.12739343299175682	-0.06363905259245344	0.11624495869689463	-0.04992148854549408	0.10197405944599015	-0.033036028326991776	0.09216314111124219	-0.015714298159085437	0.08237280181631892	0.002390452294175899	0.07390279415849016	0.020825825714841498	0.06716107180632841	0.034120436153483695	0.0528653353304644	0.049857843678513925	0.040850942251832445	0.06754029438151343	0.03237559556366876	0.0860119633272392	0.02523893062184937	0.1051732438833373	0.02115577789843848	0.12495105381927603	0.021392255157347922	0.14442102499527062	0.01946657660210977	0.16357594333281203	0.015358793684219699	0.18001974360535977	0.005941841293444831	0.19453805102264032	-0.0074452743737830965	0.20988292016090215	-0.020363662548068925	0.22598417769301218	-0.03153152940774769	0.24331478938810255	-0.04177814257973814	0.26058082557460044	-0.050736283109402716	0.279051357592102	-0.0578783002770078
12	C. gravis	-0.05358269906850864	-0.21146768928551382	-0.05760201102108021	-0.18905468844658518	-0.06163188038898504	-0.16664330254720816	-0.06733817680684524	-0.14463234559077398	-0.07722680421764215	-0.12383701599568583	-0.08709638719509949	-0.10344843463058329	-0.09818380828769023	-0.08344868232050548	-0.11130286883420923	-0.0646667126336033	-0.12264169599203861	-0.0450626877009544	-0.13468247663053878	-0.025469892375899673	-0.14533855022193104	-0.005477548446107658	-0.15716495726811666	0.013687207703207175	-0.16641261587698272	0.03408514270814113	-0.16850502872301637	0.056510323418967154	-0.1572430161344066	0.07506262150826319	-0.13806229106844028	0.08728095464631799	-0.11921540719694616	0.09986240060062503	-0.10145302576308296	0.11436875397568058	-0.080698741870523	0.12308645088461415	-0.0629002322911988	0.1260613286170589	-0.04645725807504172	0.11638212947379573	-0.029069141734525794	0.12846833759926163	-0.008343371535855182	0.1304787531560705	0.00808857058334668	0.11533912088587271	0.022826893625902393	0.09811280658516074	0.032952476962770746	0.0784396831552115	0.041410882419660774	0.05715169291379407	0.0507296399900054	0.03716996153845935	0.0697674856128785	0.025140152935792207	0.09222302693544482	0.021166687341512794	0.11426486360250485	0.017246196944199103	0.13714930020444457	0.014115023107541593	0.15913541266184492	0.008726011803143455	0.17512993461444254	-0.00682308442111529	0.18813460636650414	-0.025366419491932562	0.20111837888763623	-0.04436219136000437	0.21535037855912184	-0.06254960209277886	0.22914963820672027	-0.08033486185153058	0.24635716566373206	-0.09515773440791804	0.26836379130574356	-0.10013884790398953
13	C. gravis	-0.07513658116344138	-0.2066678631927107	-0.07775388572655884	-0.18532232928808462	-0.08216157058243795	-0.1647632929009671	-0.08964223039037018	-0.1444877414550286	-0.0993640489919583	-0.12540916212267628	-0.11042774383675148	-0.10713354923725693	-0.12191211623844278	-0.08882863561307597	-0.13249872672434942	-0.0705583907480497	-0.1416736424831965	-0.051045736330503334	-0.1477026918696126	-0.030818253141778294	-0.15145993912684888	-0.009830035028196533	-0.15298173636361528	0.011486521358589932	-0.14665571074116449	0.03197996968632916	-0.14077337372239734	0.052054404035452334	-0.1261005311463889	0.06426281335817648	-0.11211913323125353	0.07999778455331223	-0.10190006353167783	0.09851842233693701	-0.08695541602075291	0.11412045952529283	-0.0683906753814728	0.1224260163077218	-0.05307446004335628	0.10891840166619937	-0.039291841948565574	0.09980676296620303	-0.02604749833291839	0.115638501584029	-0.008105395513553224	0.1198727680439649	0.007652663656782301	0.10628496437496662	0.018813633473462658	0.08811401191361784	0.035005913819220885	0.07451228568371757	0.04621728721170715	0.05724147789683814	0.0579348846320285	0.04127941400224666	0.07848902291897877	0.03583657087699762	0.09955012514987069	0.03173379066304541	0.12061288129991315	0.027650439205302718	0.14067550929814057	0.020979145075522173	0.15558214876475499	0.007502746514662562	0.17233421135222995	-0.0035107657036250687	0.18944094090178176	-0.015887990305108634	0.20283942898526022	-0.03246540761749914	0.2175838387205471	-0.04824273751456333	0.23327884717331704	-0.06232690667616568	0.24851209739699512	-0.07723779591776635	0.2676055783560934	-0.08568107883607096
14	C. gravis	-0.0739511715447551	-0.2074750287183197	-0.08023182956704435	-0.18639576761908336	-0.08522995667381976	-0.16536325249164702	-0.09238832478251674	-0.14468056544470193	-0.10041740417541707	-0.12439275408879628	-0.10931117376865032	-0.10449876910497995	-0.11993623746052709	-0.0853932870899558	-0.12964728987591492	-0.06545278361478903	-0.1402231633188085	-0.04676881945567782	-0.14898648185775049	-0.02686635794746282	-0.1529222462421379	-0.005421248599643838	-0.15380659051960013	0.01634484181870425	-0.14955185187367145	0.03706763164005725	-0.13395084344645838	0.05050910115539241	-0.12794951306721014	0.07158865081762725	-0.11982624551920708	0.0917305903561808	-0.1066181308674223	0.10909287913231508	-0.08685862036499017	0.11585051749660678	-0.06938963434366281	0.10538831879144757	-0.056023026704226535	0.08807715107112776	-0.036240297853711516	0.09410556362255959	-0.019277036858731555	0.10583092137628511	-0.0056888874868267995	0.11852903652537423	0.013627706430484183	0.11125281943280751	0.024362964805375777	0.09225759822346012	0.033797324970088895	0.07289038882550926	0.0432226240373532	0.05311148876236321	0.05136727138843878	0.03340093707417543	0.07020756257507173	0.02407276737020524	0.09135250149032552	0.01900912958837819	0.11297404279073	0.01523570734101456	0.13418238439774455	0.011891032876204731	0.1558937464223007	0.011037819260464411	0.17604638816991883	0.003304098782624526	0.1925057152884701	-0.0112022526040809	0.20808513964289846	-0.026119830875741996	0.22229670412981906	-0.04314262287305036	0.23875339671739865	-0.05724750169555049	0.2547825142808025	-0.07174281242869522	0.274967970635839	-0.07941533668870787
37	C. gravis	-0.08868209916878093	-0.22807107104778088	-0.0851200405332258	-0.20595859495235933	-0.08217092126927503	-0.18423133258173335	-0.082658168589185	-0.1617428474865615	-0.08678613504374445	-0.13947035297192328	-0.09207982619816066	-0.11794814723846045	-0.09987967922283969	-0.09635023449322037	-0.10938061589698302	-0.07587164454511519	-0.11824813000466372	-0.055503397693031795	-0.12682120821471543	-0.034668529859283204	-0.13581423362898867	-0.014229832979613855	-0.14348601134025216	0.006973942917124219	-0.14682366869479108	0.028784525379564958	-0.14635548563990652	0.05129688476218596	-0.14244410631487833	0.07303369704015442	-0.1312506120819872	0.09265442682046754	-0.10987933950566968	0.09713144593313502	-0.09065050386189458	0.10702535997302293	-0.0749973630202691	0.12292587262585214	-0.05943973725692189	0.1378753720353085	-0.03911090662085619	0.13463254725416177	-0.021979576628751954	0.12184535209473127	-1.1640399064157501E-4	0.12549381279662172	0.019400002079902563	0.13474096777926306	0.03732997956632078	0.1227253136017486	0.04754697552794098	0.10370046000222709	0.04788019875641796	0.0817698407175009	0.053571434358076576	0.06080664624142101	0.07069766375576195	0.047230170931500844	0.08812348383605614	0.032758613476810604	0.10506464872190815	0.018464398904849515	0.12352613625404671	0.006351200778867749	0.1452829064611645	-5.746255450776033E-5	0.1665610184234793	-0.006106000137399087	0.18338854342340075	-0.020571637849257418	0.19736769751512062	-0.038579556546090535	0.20964363088379934	-0.057271736327208576	0.22358182607412497	-0.0753318208855919	0.23850209376142126	-0.09145281062943356	0.2567065333284408	-0.10480384128794897
15	C. immaculata	-0.0236453897377954	-0.21432260498538577	-0.03581941241501512	-0.19341345606662072	-0.04969734632509835	-0.17382634616510578	-0.06442591155768257	-0.15467623269372535	-0.07787700111896485	-0.13463059338918068	-0.09129437211624788	-0.11456778810986683	-0.10423221206860528	-0.0940370801343092	-0.1153709698222354	-0.07258273552943363	-0.12507634504677514	-0.05067718154728001	-0.13288026930616006	-0.027906764798965387	-0.1379267396322287	-0.00467085776493192	-0.1424163883063983	0.01900111050654485	-0.14680244581038573	0.04224036661527976	-0.15157188271047123	0.0658811877859341	-0.15418942585394635	0.0895406932019785	-0.14472658780090603	0.11085854078877416	-0.12687974820143236	0.12625384493996405	-0.1071672030246365	0.12427330683548378	-0.08876676162134137	0.10975168824706782	-0.0662153593813349	0.1020931561796868	-0.051772146336026205	0.11293872282486155	-0.04872623697525487	0.13304247464867597	-0.027020134440953747	0.1252018806400975	-0.004042504205732345	0.1186057174544264	0.017691038474809934	0.10939995633140316	0.02979943010277111	0.08890143461077198	0.042781385373987665	0.0689174834140415	0.059162554107487775	0.05166197727273764	0.0772898664808328	0.036704073633766106	0.10116601028677932	0.03578768520638564	0.1254512549308532	0.03624160275449667	0.1469195055496172	0.027576945836558057	0.15910552151476995	0.00774699653205045	0.16737398482143553	-0.014563707696539238	0.17685276844360953	-0.036557049141176565	0.19139316445308086	-0.055929636197295074	0.20633556608930978	-0.07489374297705048	0.2199828176136507	-0.09476919396734076	0.23790347934152067	-0.11061052176908079	0.2593344462311126	-0.11998535332769904
16	C. immaculata	-0.04014160320963848	-0.21869281643913657	-0.04812853613185215	-0.1965928651559165	-0.05829810920452193	-0.1754189140587514	-0.07021118570848596	-0.15471458572780125	-0.0821069339650689	-0.13443765393843563	-0.09354746181619422	-0.11369944178973385	-0.10450217102193585	-0.09292670259655895	-0.1136424669339644	-0.07121354583130558	-0.1213530011565405	-0.049035937503488974	-0.12759497007313175	-0.026412631926336524	-0.1328137095261996	-0.0033438163143547396	-0.13835043607145256	0.019276769824877422	-0.14164116969639112	0.042817893507858924	-0.14444133382809252	0.06591625148362011	-0.14504448383369925	0.0890434713737589	-0.13816804583198772	0.11188770524799885	-0.12541320232409314	0.13084642288922727	-0.10414248028113221	0.12962659562353063	-0.09070269873359753	0.11161277406916331	-0.07124885266011892	0.09901965146516427	-0.051350796037253434	0.10511858771815283	-0.0493502796618708	0.1257615847747233	-0.026996860778496615	0.12098418327385646	-0.005402770981227758	0.11131811629343062	0.016562569203947542	0.10427772144234575	0.03387031509825987	0.09016065827954535	0.04304480326250368	0.06847244037036809	0.053532397602301086	0.04776065175163383	0.07137816977537952	0.033877945360429304	0.09470442233085208	0.03079930533845196	0.11804559318462629	0.02734437901396601	0.1409401647683929	0.024267562274950673	0.1587840566010425	0.00903980761723018	0.17137700885950696	-0.010454441653568673	0.1843545256482365	-0.030048976678774302	0.19601594892681448	-0.050590582426165404	0.21025117097979307	-0.06934580017761884	0.22489266257522605	-0.08767665292871575	0.24259448335288383	-0.10323847673757611	0.2642452672971807	-0.11138663711004672
18	C. immaculata	-0.043172806383530084	-0.22046172226522165	-0.04875541449989707	-0.19793174519474513	-0.059566481312200825	-0.1775372001703146	-0.07124642061843177	-0.15712993441455086	-0.0829184971659295	-0.13671196852343007	-0.09282340485209942	-0.11542421330211053	-0.1022455185521443	-0.09411372021468192	-0.11027685039786866	-0.07191799091385336	-0.11687832197605723	-0.049733154223993735	-0.12330748661030734	-0.027136644237479475	-0.12827463692128602	-0.0045605484907117536	-0.13182546810067688	0.01843977284576968	-0.133994725976828	0.041861512342587115	-0.1365559117776947	0.06483758196741128	-0.13737237642920203	0.08821573550261534	-0.13642993409304124	0.11113918283711359	-0.12715826193463275	0.1326358185361433	-0.10908453158784955	0.14432105900409747	-0.09146882730281394	0.1313145574246472	-0.0760373349670604	0.11357013567388997	-0.05580595906038726	0.10300583020608971	-0.04804711213471222	0.11640850099459397	-0.03114571957154308	0.12322440978066679	-0.010006830194112255	0.11348723619256507	0.009367195311864461	0.10028280188329479	0.02612444974399674	0.0840969289405297	0.03897941861607182	0.06452598111834117	0.05272925890534026	0.046323484828647565	0.06959799835682176	0.03166889938030479	0.09262969434035662	0.028419699619135333	0.11565553618860773	0.023500070287209858	0.13825448631519446	0.019398668076566327	0.1590175037881557	0.008587050281557618	0.17183872887342083	-0.01062502219500591	0.18286309802100706	-0.031239193928796233	0.1982186739116722	-0.04889113483580217	0.21268709381606607	-0.06742785783097087	0.22669681394776933	-0.08641896469549448	0.2442545107130709	-0.10145521373477699	0.2654843715708897	-0.1105486885518372
19	C. immaculata	-0.037848488774802735	-0.21884545188177076	-0.04581843428014284	-0.19669800694842876	-0.05797630298693213	-0.17638167828260376	-0.07263293559466207	-0.15740980077525366	-0.08602673684261478	-0.13796347842369266	-0.0981658897706385	-0.11719336871719067	-0.10941153480973803	-0.09637123497549381	-0.11766938003097208	-0.07373528718323312	-0.12368752205775504	-0.05103312299306678	-0.12830098011557048	-0.02746475075130144	-0.13147605721985448	-0.004289755175779781	-0.13370986709195945	0.019334931484358074	-0.13502213443903813	0.042983613433742476	-0.1362917611348562	0.06661780184947974	-0.1371441931289392	0.09066935720862099	-0.13327556129564783	0.11359315449923768	-0.1215982134506281	0.13373249183200217	-0.10079276214192891	0.1391297138435236	-0.08797424049686937	0.12014411900177076	-0.0694015563073605	0.1064474029393197	-0.04770676855871734	0.1003230738777053	-0.05127345385961504	0.11417538155149151	-0.03336379896678399	0.12107422716819541	-0.011129975780678264	0.11239284163021121	0.010304354539263087	0.10198133292112287	0.031318986026097374	0.09159041972044689	0.04708809128201406	0.07388515372452509	0.05580862585053184	0.05221078566923198	0.06793208757375406	0.032011589107585114	0.08903965676015263	0.02285819878845304	0.11231999858426525	0.02526882469990084	0.1357795435628931	0.02213103721947954	0.15322042506079356	0.006731784815067626	0.16978661817897722	-0.0105948013382446	0.18380331293084134	-0.029381505957759353	0.1957380878761666	-0.04997075579434138	0.21221562796227822	-0.06747083280308298	0.22906710078768164	-0.0841340855155078	0.24679037114780994	-0.09985024187978152	0.26748566101318505	-0.11049907758893944
39	C. nigritarsis	-0.07569980685691068	-0.18222174675736494	-0.08546630021251951	-0.16429329714785712	-0.09656366374071215	-0.14773552014320712	-0.10722474187104013	-0.13027027084998272	-0.11743511718448377	-0.11279732865211103	-0.1280863961834689	-0.09578002617282766	-0.1391835613018976	-0.07876736615361998	-0.1471504635427779	-0.05990473731846133	-0.15509966704761502	-0.04149235692109306	-0.16259135773378447	-0.022624973166616262	-0.16603265092910977	-0.002797383916096881	-0.16497079503644277	0.017548106257968557	-0.1525562108319718	0.03176253069837065	-0.1332514328751652	0.03707675187303617	-0.11811180395739382	0.04997884888128708	-0.11206573241584283	0.06904482756627192	-0.10010614755520007	0.08459262170524058	-0.08584594670210668	0.09790566342373856	-0.07203140870013205	0.11162635841362187	-0.05267960373168732	0.11639258346633255	-0.03581199328454402	0.10670351424553337	-0.022468071238289308	0.09156359570121343	-0.007337389800737439	0.07779874499572051	0.008230594096091467	0.06493614169843846	0.02335459698553201	0.051615768112388535	0.040245090307958066	0.04057577004806355	0.05845351057920641	0.03181115227502617	0.07754328526795203	0.024416454056698633	0.09699326460010356	0.023337557228420985	0.11401828734555515	0.03394055977708127	0.1329050595975108	0.04052568517235362	0.15237779813376315	0.03811245287447313	0.16750129334496275	0.025261824607210895	0.18218781761062078	0.011036100497241907	0.19641969386793834	-0.003205931917339524	0.20932670850966598	-0.019272176934120165	0.22266215036859022	-0.033983488805348565	0.2360024937672089	-0.04914684238685352	0.2502407825228848	-0.06384012822797697	0.269307835828288	-0.06943003810485551
40	C. nigritarsis	-0.07689140246342073	-0.1859330920403453	-0.08781452550230412	-0.16812200181843204	-0.09737374759896278	-0.14985849481031177	-0.10875342239624486	-0.13250103760837506	-0.11967709150953229	-0.11468880383440457	-0.13105417357911492	-0.09732954067642742	-0.14060736736231827	-0.07906185842653757	-0.14924352993434262	-0.05988422949716214	-0.15650613506423122	-0.04070893186400102	-0.16057126438208427	-0.020176082237487448	-0.15326030353270995	-0.0019356279906516775	-0.1350422526616061	0.007193198726603147	-0.12090163578847932	0.02223955229112135	-0.11448082779464412	0.04184418657932386	-0.1121497285145574	0.0628179726921441	-0.10981731246717114	0.08333631217324415	-0.10520457619689537	0.10339103711900763	-0.09557863293728776	0.12160303855929361	-0.07778038321241003	0.1256751851803711	-0.06364921195727075	0.11062461712072429	-0.04906373138355502	0.09601664606012152	-0.03174912098589169	0.08459082815693546	-0.016250956241616862	0.07089237349190931	-2.966267151022408E-4	0.05764392873830964	0.01520091872251092	0.04348595855773378	0.03252188797801112	0.032056010973671466	0.05167042527586533	0.025174506083390946	0.07264643035668311	0.02284266314814947	0.09272901405260602	0.027795008728718068	0.1114540647205501	0.03594528560933077	0.1306313537022088	0.04228056494628378	0.15069877116414093	0.03633330262421429	0.16802562894571105	0.025372476758611553	0.1821567050114894	0.010308538230469701	0.1958276558826868	-0.00567232365414173	0.20995383159507194	-0.020292915700504066	0.22498837612425826	-0.03491665243548783	0.24138759539133486	-0.04818011407678553	0.25779226422360413	-0.060528585713211194	0.2760330370350208	-0.06967290016541663
41	C. nigritarsis	-0.07399719461325596	-0.18539003631321005	-0.08256288397111251	-0.1667337927295368	-0.09372775032821144	-0.14904078998564102	-0.10573931199622434	-0.13225172530070478	-0.11560468524212669	-0.11407521077186836	-0.12590471885841004	-0.09591166525085237	-0.13577595409952276	-0.07729287084674231	-0.1447620173132577	-0.058641917002328306	-0.1537334727870214	-0.03999124083291715	-0.16052595294132863	-0.020394573474655717	-0.16076231851604741	2.948655833757592E-4	-0.1539228275229608	0.019466101466207194	-0.1403180855439471	0.033164038582296995	-0.12001098019478137	0.02998998222481854	-0.10584597189546296	0.040196114691990976	-0.10031652360275568	0.05975594981762216	-0.1000873908632357	0.08088392698784874	-0.09408653948494568	0.10042529272329487	-0.08496241354956688	0.11870755485182255	-0.06867274184293432	0.11921139812083985	-0.05072178279191619	0.10923400399020065	-0.03444114152555872	0.09657686594204705	-0.017290127350011644	0.08438368469067167	6.64782633513732E-4	0.07440244795729825	0.017801381330141978	0.06263961560318004	0.036193497563894984	0.052675710639740636	0.05374151233115381	0.04181349273389196	0.07213820281641863	0.03186433268096514	0.09170965877478786	0.026348184393759605	0.11180956576833644	0.03138821446083085	0.13252269706146166	0.03119632754122602	0.15287096972905329	0.02879507000436883	0.17327073986074226	0.02461779426456693	0.19080006643255076	0.01418497505632305	0.20371136113450058	-0.002550055001609538	0.21488346339603792	-0.019786074981793977	0.22478420966779727	-0.038381858236167396	0.23423005406373096	-0.05655708781934378	0.24754950511014434	-0.07240357113401377	0.26509111916032985	-0.08281347532780291
42	C. nigritarsis	-0.06205524927643946	-0.18677652104872725	-0.0734182144458052	-0.16845165126255712	-0.08423251218300441	-0.15010200810979854	-0.0950470404810722	-0.13175155855575085	-0.10586067591028027	-0.11339989392974442	-0.11829669441391237	-0.09567181880016706	-0.13177746400672075	-0.07909122184546277	-0.14472341386660725	-0.061932389299206594	-0.1560290997616586	-0.044148636081597	-0.16138853834443673	-0.023341371947987855	-0.1595772137956604	-0.0022103987378181266	-0.14244795770090624	0.009692316525850935	-0.12475960311470939	0.02161963135308767	-0.11621924104879504	0.04084772940682817	-0.11605573538447063	0.06244938555177755	-0.115864041060641	0.08349971662626376	-0.11345995217001553	0.10464176100535899	-0.10320606216571891	0.12335798422654161	-0.0852595903903015	0.13079737703005628	-0.06703687695848692	0.12000824507495092	-0.049841277484696384	0.10750070586400041	-0.03420277868669669	0.09272278880970493	-0.01802969298676984	0.07851705871797642	-0.003456007419597759	0.06312970008192686	0.013767589662358283	0.05006684137952068	0.029916212379309772	0.03640783601217011	0.04754273272510197	0.02668160998481866	0.06839763378550533	0.030893409221402806	0.08928463457697033	0.03456640375841104	0.10954893423473691	0.03988490594684287	0.13111425697317455	0.04085912793375863	0.1508540268972065	0.03347472503717269	0.16806109902722094	0.020988638780254254	0.18370777999834537	0.006202267806751802	0.19669734491244642	-0.010922707513791718	0.2091341510332174	-0.028077641514542485	0.22372001471130684	-0.04403486078741432	0.23722796378060873	-0.060594974614371334	0.25179255259990974	-0.07599601686876076	0.2714780057599843	-0.08230649521772988
20	C. rideri	-0.10931913046461773	-0.19142660191019897	-0.11924629902093677	-0.17423382710074187	-0.12783593208397687	-0.1566146734341305	-0.13686716717226619	-0.13853805425192	-0.14500014938529668	-0.12046717321272918	-0.15221573286151552	-0.10195318988397403	-0.15939961795389027	-0.0834228045090851	-0.16473628249249928	-0.06445381137164981	-0.16596401751536974	-0.04509653270213402	-0.1603901996818679	-0.02629437774457375	-0.14673673018435454	-0.012079412171521517	-0.13082166975569928	-0.0010226751118878816	-0.11223963524570828	0.005527919844926528	-0.09450345050302834	0.013421262023811768	-0.08025915603388174	0.026711361028339986	-0.07396006062100899	0.0454677096558892	-0.07116157172133349	0.06467411937644894	-0.0686778982729147	0.0841922312115731	-0.06477550058503709	0.10297327254738951	-0.056412630476453396	0.1205298609770522	-0.04061246928818087	0.12760654343729344	-0.024202098342327116	0.11728351448528115	-0.01048119047703229	0.10251530857665443	0.006894639346035456	0.0930205990224398	0.023811976032142607	0.08307844463713863	0.0402723002918429	0.07227227771169992	0.05673979131479317	0.061056107513314764	0.07231405334981976	0.04900672635189741	0.08882793367398263	0.03745567673126387	0.10491564578735767	0.026470383731808274	0.1223655339930765	0.0168465969759877	0.14122515675355934	0.012083509340041189	0.16050540263815816	0.008065989425724002	0.18022063266312718	0.00702968751019648	0.19942259488894953	0.0036940811349620607	0.21673533676633266	-0.005896747968983502	0.23221441135091497	-0.01815710146296975	0.24225048830059356	-0.03526969689942609	0.25413370756596	-0.05057195438307391	0.2729689854225515	-0.055484549132135304
21	C. rideri	-0.12497222420602491	-0.1646654577234772	-0.13588139489016385	-0.1500700570036297	-0.14640031951408208	-0.13492495787889827	-0.15644484566819622	-0.11969900511726295	-0.16513059331443367	-0.10376278584242839	-0.17251725752355387	-0.08663759530585352	-0.1760575108962401	-0.06888998111339271	-0.17469634282391402	-0.05084431093825979	-0.16920020683923193	-0.03362603440427411	-0.15467574720405472	-0.02331149455171401	-0.13869649940329712	-0.015235608284985673	-0.12177631234318274	-0.009464927645860712	-0.10918106795386141	0.002439561832609488	-0.10118751611169542	0.018965634162644594	-0.09682066597639286	0.036852780691726504	-0.09385988269796844	0.054506154605280493	-0.0947774465131174	0.07245190002086187	-0.08329041837621397	0.08679757231743603	-0.0680395803283904	0.0930978817191289	-0.051222776353134394	0.08614520383875943	-0.03416802931049368	0.08057311862779404	-0.016607151151871006	0.07463731281548962	-1.836173335090889E-4	0.0670269845758993	0.015121055577120703	0.05724386857770002	0.03169626576615166	0.04862996003442131	0.048524201874928966	0.04154714257854721	0.06464248042223025	0.03293025676498877	0.08142678685755965	0.0264255429629002	0.09956131772541174	0.024108166214124108	0.11756241007107791	0.022879974587615412	0.13596837948311954	0.022252456307849024	0.15429974924216344	0.022060776704282636	0.17258419970758448	0.02169724567778614	0.19047550372409497	0.0201377941681139	0.20862531283650876	0.016586136658195798	0.22465462212190637	0.007788732827838412	0.2386690927459924	-0.003783529969013868	0.25138869246676226	-0.016552247725281438	0.2662301558011263	-0.026980725965791395	0.2843571803092834	-0.02933343980186779
22	C. rideri	-0.11751287084005016	-0.18966753031116307	-0.1294255992035968	-0.17181386900944864	-0.14098755663165027	-0.15345212178273196	-0.15211416266971578	-0.13501020834699853	-0.16075321687532654	-0.11524568462275352	-0.16812349327194667	-0.09481062545848291	-0.17369230393313026	-0.0740578866524082	-0.17662034037060195	-0.052403167311668566	-0.1690611244174317	-0.0335252892792093	-0.1502464798467955	-0.024516703178243324	-0.1300979134123507	-0.019822612649547773	-0.10975829889550734	-0.015566795025548762	-0.08882646037974719	-0.01167943503752035	-0.07520770179654779	0.0040059169814566364	-0.06865068572966584	0.024338942607453555	-0.06716757411179981	0.04561113518959634	-0.0656499704230596	0.06724437108589697	-0.06341797348225109	0.08828312984498562	-0.06928654079503282	0.10706035640889165	-0.06821780182695565	0.12430503949243844	-0.04770414733126775	0.12708857649758193	-0.028421785597791918	0.11803804469541372	-0.011897924652204094	0.10444065566586712	0.0050739125275099895	0.09085857609290579	0.018098423776545573	0.07391255473344119	0.03156398346145368	0.057076522925288205	0.046947831084469475	0.04241367078541257	0.06424852340947824	0.029941549606236836	0.08052030467183371	0.016043449786409262	0.10053605340952712	0.009691281398691944	0.12238301790462663	0.011351456599679597	0.1432114766835437	0.016384943011429686	0.16441265398761318	0.015866050525308508	0.18413993150518146	0.02073588071698147	0.20402531410673205	0.016082426288630183	0.22082175318180694	0.0027814233785273916	0.23650866893568184	-0.012074851332924361	0.2510051918597027	-0.02804914813683977	0.2692794960100318	-0.03927875190739819	0.29006538997868847	-0.04258127427563755
23	C. rideri	-0.09694880067767897	-0.17964545472266163	-0.10946827603119846	-0.16184230167415523	-0.12117841971680253	-0.14287847207037163	-0.13321294376720863	-0.12498602367073829	-0.14713642406987215	-0.10792553472088143	-0.15882451437401762	-0.08894077090245056	-0.16602509652043845	-0.06916542162807648	-0.15887958097554514	-0.049440044198879964	-0.13908327706700607	-0.04334225238258634	-0.11764920275937554	-0.04311296969436219	-0.0983031052694302	-0.036133195895717764	-0.08804881114766501	-0.01748714859628967	-0.08544731322267238	0.004407964580783199	-0.09222223515193834	0.024659505937574204	-0.10047683815577658	0.04463993866850717	-0.10871309533116899	0.06461379660223693	-0.11449304369884933	0.08546471963446287	-0.1103957252281204	0.1058253341446331	-0.09394529512168279	0.11988045809049779	-0.07447576403619018	0.12806585918329613	-0.05338266882776305	0.1267430093490851	-0.03392180414413179	0.11701487945555039	-0.016365917346565076	0.10386938838330723	-1.1654512044276862E-4	0.08943991371331701	0.015309058755794863	0.07384114059097456	0.027120669128197404	0.05559773111865214	0.03993605456310315	0.03756359959391027	0.05702660439817222	0.024397796758234502	0.07743033387169654	0.015945631562540745	0.0980855337171482	0.00917955205934573	0.11930437568349897	0.005101948704526781	0.14149296793772206	0.004218776403108115	0.16312631539160982	0.006161665166669153	0.1848748079890039	0.006973130019069684	0.20581117849890612	4.36347656487944E-4	0.22281431467191473	-0.01292909384338486	0.24071189254354813	-0.02564296181158836	0.2556455236601249	-0.0419444140524039	0.2743826747146761	-0.053461730713461164	0.2956423922364247	-0.055164296798762114
